Assuming page size is 4 KB
8
8

Global6: Testing associativity of L1 TLB.
   entries, array size (KB), stride (KB), latency
   76,   13.66, 0.179688, 186.539355
   76,   16.03, 0.210938, 186.751270
   76,   19.00, 0.250000, 186.508398
   76,   22.56, 0.296875, 186.748340
   76,   26.72, 0.351562, 186.589258
   76,   32.06, 0.421875, 186.602930
   76,   38.00, 0.500000, 186.477539
   76,   45.12, 0.593750, 186.811816
   76,   54.03, 0.710938, 186.617871
   76,   64.12, 0.843750, 186.689258
   76,   76.00, 1.000000, 186.492773
   76,   90.25, 1.187500, 186.621973
   76,  107.47, 1.414062, 186.713281
   76,  127.66, 1.679688, 186.823047
   76,  152.00, 2.000000, 186.495605
   76,  180.50, 2.375000, 186.754785
   76,  214.94, 2.828125, 186.388281
   76,  255.91, 3.367188, 186.781055
   76,  304.00, 4.000000, 186.470996
   76,  361.59, 4.757812, 186.640234
   76,  429.88, 5.656250, 186.260547
   76,  511.22, 6.726562, 186.698535
   76,  608.00, 8.000000, 186.508105
   76,  723.19, 9.515625, 186.593359
   76,  859.75, 11.312500, 186.323633
   76, 1022.44, 13.453125, 186.822852
   76, 1216.00, 16.000000, 186.475098
   76, 1445.78, 19.023438, 186.657910
   76, 1719.50, 22.625000, 186.573145
   76, 2044.88, 26.906250, 186.657520
   76, 2432.00, 32.000000, 189.232715
   76, 2892.16, 38.054688, 190.152344
   76, 3439.59, 45.257812, 190.474902
   76, 4090.34, 53.820312, 191.260938
   76, 4864.00, 64.000000, 191.986816
   76, 5784.31, 76.109375, 193.249121
   76, 6878.59, 90.507812, 194.445605
   76, 8180.09, 107.632812, 195.959277
   76, 9728.00, 128.000000, 197.428027
   76, 11568.62, 152.218750, 197.703613
   76, 13757.19, 181.015625, 197.441113
   76, 16360.19, 215.265625, 197.494824
   76, 19456.00, 256.000000, 197.458105
   76, 23137.25, 304.437500, 197.636133
   76, 27514.97, 362.039062, 197.561035
   76, 32720.97, 430.539062, 197.437695
   76, 38912.00, 512.000000, 197.427051
   76, 46274.50, 608.875000, 197.480762
   76, 55029.94, 724.078125, 197.343555
   76, 65441.94, 861.078125, 197.444238
   76, 77824.00, 1024.000000, 197.477051
   76, 92549.00, 1217.750000, 197.686816
   76, 110059.88, 1448.156250, 197.435840
   76, 130883.88, 1722.156250, 197.707812
   76, 155648.00, 2048.000000, 197.443262
   76, 185098.00, 2435.500000, 197.553027
   76, 220119.75, 2896.312500, 197.198535
   76, 261767.75, 3444.312500, 197.730078
   76, 311296.00, 4096.000000, 197.418164
   76, 370195.41, 4870.992188, 197.381641
   76, 440238.91, 5792.617188, 197.420410
   76, 523535.50, 6888.625000, 197.737402
   76, 622592.00, 8192.000000, 197.456250
   76, 740390.81, 9741.984375, 197.487207
   76, 880477.81, 11585.234375, 197.285742
   76, 1047071.00, 13777.250000, 197.749023
   76, 1245184.00, 16384.000000, 197.415137
   76, 1480781.62, 19483.968750, 197.441895
   76, 1760956.22, 23170.476562, 197.576270
   76, 2094141.41, 27554.492188, OOM.
   76, -1703936.00, 32768.000000, OOM.
   76, -1232740.75, 38967.937500, OOM.
   76, -672391.56, 46340.953125, OOM.
   76, -6021.19, 55108.984375, OOM.
   77,    0.60, 0.007812, 186.879980
   77,    0.60, 0.007812, 186.627734
   77,    0.60, 0.007812, 186.886719
   77,    1.20, 0.015625, 186.320801
   77,    1.20, 0.015625, 186.534668
   77,    1.20, 0.015625, 186.307910
   77,    1.80, 0.023438, 186.542480
   77,    1.80, 0.023438, 186.311621
   77,    2.41, 0.031250, 186.735742
   77,    3.01, 0.039062, 186.552246
   77,    3.61, 0.046875, 186.634473
   77,    4.21, 0.054688, 186.490234
   77,    4.81, 0.062500, 186.654102
   77,    6.02, 0.078125, 186.558008
   77,    6.62, 0.085938, 186.627051
   77,    7.82, 0.101562, 186.585059
   77,    9.62, 0.125000, 186.665820
   77,   11.43, 0.148438, 186.496484
   77,   13.84, 0.179688, 186.746875
   77,   16.24, 0.210938, 186.522656
   77,   19.25, 0.250000, 186.654004
   77,   22.86, 0.296875, 186.567871
   77,   27.07, 0.351562, 186.768457
   77,   32.48, 0.421875, 186.389062
   77,   38.50, 0.500000, 186.703906
   77,   45.72, 0.593750, 186.595313
   77,   54.74, 0.710938, 186.793164
   77,   64.97, 0.843750, 186.452148
   77,   77.00, 1.000000, 186.706934
   77,   91.44, 1.187500, 186.427832
   77,  108.88, 1.414062, 186.938574
   77,  129.34, 1.679688, 186.604395
   77,  154.00, 2.000000, 186.702246
   77,  182.88, 2.375000, 186.535547
   77,  217.77, 2.828125, 186.613477
   77,  259.27, 3.367188, 186.557324
   77,  308.00, 4.000000, 186.657520
   77,  366.35, 4.757812, 186.485938
   77,  435.53, 5.656250, 186.449609
   77,  517.95, 6.726562, 186.493457
   77,  616.00, 8.000000, 186.664355
   77,  732.70, 9.515625, 186.392090
   77,  871.06, 11.312500, 186.546094
   77, 1035.89, 13.453125, 186.681055
   77, 1232.00, 16.000000, 186.675488
   77, 1464.80, 19.023438, 186.475586
   77, 1742.12, 22.625000, 186.767285
   77, 2071.78, 26.906250, 186.474414
   77, 2464.00, 32.000000, 189.540039
   77, 2930.21, 38.054688, 189.888379
   77, 3484.85, 45.257812, 190.583691
   77, 4144.16, 53.820312, 191.007910
   77, 4928.00, 64.000000, 192.248047
   77, 5860.42, 76.109375, 193.096387
   77, 6969.10, 90.507812, 194.504980
   77, 8287.73, 107.632812, 195.591016
   77, 9856.00, 128.000000, 197.655176
   77, 11720.84, 152.218750, 197.486133
   77, 13938.20, 181.015625, 197.649121
   77, 16575.45, 215.265625, 197.305371
   77, 19712.00, 256.000000, 197.651563
   77, 23441.69, 304.437500, 197.444043
   77, 27877.01, 362.039062, 197.765723
   77, 33151.51, 430.539062, 197.225391
   77, 39424.00, 512.000000, 197.649023
   77, 46883.38, 608.875000, 197.251953
   77, 55754.02, 724.078125, 197.535059
   77, 66303.02, 861.078125, 197.197070
   77, 78848.00, 1024.000000, 197.622461
   77, 93766.75, 1217.750000, 197.446289
   77, 111508.03, 1448.156250, 197.628223
   77, 132606.03, 1722.156250, 197.516992
   77, 157696.00, 2048.000000, 197.640723
   77, 187533.50, 2435.500000, 197.368457
   77, 223016.06, 2896.312500, 197.411426
   77, 265212.06, 3444.312500, 197.532129
   77, 315392.00, 4096.000000, 197.614941
   77, 375066.40, 4870.992188, 197.190625
   77, 446031.52, 5792.617188, 197.617090
   77, 530424.12, 6888.625000, 197.551660
   77, 630784.00, 8192.000000, 197.650293
   77, 750132.80, 9741.984375, 197.310059
   77, 892063.05, 11585.234375, 197.496973
   77, 1060848.25, 13777.250000, 197.564941
   77, 1261568.00, 16384.000000, 197.619434
   77, 1500265.59, 19483.968750, 197.257129
   77, 1784126.70, 23170.476562, 197.796484
   77, -2072608.10, 27554.492188, OOM.
   77, -1671168.00, 32768.000000, OOM.
   77, -1193772.81, 38967.937500, OOM.
   77, -626050.61, 46340.953125, OOM.
   77, 49087.80, 55108.984375, OOM.
   78,    0.61, 0.007812, 186.700098
   78,    0.61, 0.007812, 186.826660
   78,    0.61, 0.007812, 186.681348
   78,    1.22, 0.015625, 186.482812
   78,    1.22, 0.015625, 186.284082
   78,    1.22, 0.015625, 186.482129
   78,    1.83, 0.023438, 186.372168
   78,    1.83, 0.023438, 186.561719
   78,    2.44, 0.031250, 186.499902
   78,    3.05, 0.039062, 186.731836
   78,    3.66, 0.046875, 186.425781
   78,    4.27, 0.054688, 186.678320
   78,    4.88, 0.062500, 186.459473
   78,    6.09, 0.078125, 186.749902
   78,    6.70, 0.085938, 186.451074
   78,    7.92, 0.101562, 186.809961
   78,    9.75, 0.125000, 186.464453
   78,   11.58, 0.148438, 186.739160
   78,   14.02, 0.179688, 186.553418
   78,   16.45, 0.210938, 186.717090
   78,   19.50, 0.250000, 186.500391
   78,   23.16, 0.296875, 186.732031
   78,   27.42, 0.351562, 186.567285
   78,   32.91, 0.421875, 186.623828
   78,   39.00, 0.500000, 186.525098
   78,   46.31, 0.593750, 186.780957
   78,   55.45, 0.710938, 186.575977
   78,   65.81, 0.843750, 186.679102
   78,   78.00, 1.000000, 186.505762
   78,   92.62, 1.187500, 186.648340
   78,  110.30, 1.414062, 186.748633
   78,  131.02, 1.679688, 186.800195
   78,  156.00, 2.000000, 186.529785
   78,  185.25, 2.375000, 186.743945
   78,  220.59, 2.828125, 186.351074
   78,  262.64, 3.367188, 186.733398
   78,  312.00, 4.000000, 186.478516
   78,  371.11, 4.757812, 186.674805
   78,  441.19, 5.656250, 186.273535
   78,  524.67, 6.726562, 186.712109
   78,  624.00, 8.000000, 186.434277
   78,  742.22, 9.515625, 186.582324
   78,  882.38, 11.312500, 186.352539
   78, 1049.34, 13.453125, 186.858301
   78, 1248.00, 16.000000, 186.483496
   78, 1483.83, 19.023438, 186.670508
   78, 1764.75, 22.625000, 186.532129
   78, 2098.69, 26.906250, 189.035156
   78, 2496.00, 32.000000, 189.302734
   78, 2968.27, 38.054688, 190.054492
   78, 3530.11, 45.257812, 190.512109
   78, 4197.98, 53.820312, 191.296289
   78, 4992.00, 64.000000, 191.990527
   78, 5936.53, 76.109375, 193.195117
   78, 7059.61, 90.507812, 194.391797
   78, 8395.36, 107.632812, 195.807324
   78, 9984.00, 128.000000, 197.486719
   78, 11873.06, 152.218750, 197.668359
   78, 14119.22, 181.015625, 197.456055
   78, 16790.72, 215.265625, 197.494434
   78, 19968.00, 256.000000, 197.424707
   78, 23746.12, 304.437500, 197.630273
   78, 28239.05, 362.039062, 197.529590
   78, 33582.05, 430.539062, 197.437012
   78, 39936.00, 512.000000, 197.408105
   78, 47492.25, 608.875000, 197.459277
   78, 56478.09, 724.078125, 197.395605
   78, 67164.09, 861.078125, 197.409473
   78, 79872.00, 1024.000000, 197.432910
   78, 94984.50, 1217.750000, 197.658789
   78, 112956.19, 1448.156250, 197.435156
   78, 134328.19, 1722.156250, 197.695801
   78, 159744.00, 2048.000000, 197.467578
   78, 189969.00, 2435.500000, 197.559863
   78, 225912.38, 2896.312500, 197.199512
   78, 268656.38, 3444.312500, 197.756055
   78, 319488.00, 4096.000000, 197.414844
   78, 379937.39, 4870.992188, 197.382324
   78, 451824.14, 5792.617188, 197.410449
   78, 537312.75, 6888.625000, 197.751953
   78, 638976.00, 8192.000000, 197.457422
   78, 759874.78, 9741.984375, 197.472070
   78, 903648.28, 11585.234375, 197.253418
   78, 1074625.50, 13777.250000, 197.726367
   78, 1277952.00, 16384.000000, 197.430273
   78, 1519749.56, 19483.968750, 197.443164
   78, 1807297.17, 23170.476562, 197.614160
   78, -2045053.61, 27554.492188, OOM.
   78, -1638400.00, 32768.000000, OOM.
   78, -1154804.88, 38967.937500, OOM.
   78, -579709.66, 46340.953125, OOM.
   78, 104196.78, 55108.984375, OOM.
   79,    0.62, 0.007812, 186.916309
   79,    0.62, 0.007812, 186.675391
   79,    0.62, 0.007812, 186.903418
   79,    1.23, 0.015625, 186.269141
   79,    1.23, 0.015625, 186.504980
   79,    1.23, 0.015625, 186.239648
   79,    1.85, 0.023438, 186.573242
   79,    1.85, 0.023438, 186.391016
   79,    2.47, 0.031250, 186.696191
   79,    3.09, 0.039062, 186.530469
   79,    3.70, 0.046875, 186.586133
   79,    4.32, 0.054688, 186.486035
   79,    4.94, 0.062500, 186.656738
   79,    6.17, 0.078125, 186.491895
   79,    6.79, 0.085938, 186.635547
   79,    8.02, 0.101562, 186.524316
   79,    9.88, 0.125000, 186.636523
   79,   11.73, 0.148438, 186.474707
   79,   14.20, 0.179688, 186.710156
   79,   16.66, 0.210938, 186.491113
   79,   19.75, 0.250000, 186.686719
   79,   23.45, 0.296875, 186.500293
   79,   27.77, 0.351562, 186.737988
   79,   33.33, 0.421875, 186.384375
   79,   39.50, 0.500000, 186.694727
   79,   46.91, 0.593750, 186.494043
   79,   56.16, 0.710938, 186.729297
   79,   66.66, 0.843750, 186.456543
   79,   79.00, 1.000000, 186.688867
   79,   93.81, 1.187500, 186.415430
   79,  111.71, 1.414062, 186.937793
   79,  132.70, 1.679688, 186.583008
   79,  158.00, 2.000000, 186.670215
   79,  187.62, 2.375000, 186.503223
   79,  223.42, 2.828125, 186.567578
   79,  266.01, 3.367188, 186.539648
   79,  316.00, 4.000000, 186.659863
   79,  375.87, 4.757812, 186.437598
   79,  446.84, 5.656250, 186.450684
   79,  531.40, 6.726562, 186.513281
   79,  632.00, 8.000000, 186.676367
   79,  751.73, 9.515625, 186.330273
   79,  893.69, 11.312500, 186.548438
   79, 1062.80, 13.453125, 186.657617
   79, 1264.00, 16.000000, 186.655664
   79, 1502.85, 19.023438, 186.433691
   79, 1787.38, 22.625000, 186.734863
   79, 2125.59, 26.906250, 188.801172
   79, 2528.00, 32.000000, 189.435059
   79, 3006.32, 38.054688, 189.935645
   79, 3575.37, 45.257812, 190.666406
   79, 4251.80, 53.820312, 191.036035
   79, 5056.00, 64.000000, 192.228320
   79, 6012.64, 76.109375, 193.040625
   79, 7150.12, 90.507812, 194.586719
   79, 8502.99, 107.632812, 195.611328
   79, 10112.00, 128.000000, 197.633301
   79, 12025.28, 152.218750, 197.495410
   79, 14300.23, 181.015625, 197.650195
   79, 17005.98, 215.265625, 197.318164
   79, 20224.00, 256.000000, 197.620801
   79, 24050.56, 304.437500, 197.458496
   79, 28601.09, 362.039062, 197.756836
   79, 34012.59, 430.539062, 197.190723
   79, 40448.00, 512.000000, 197.620801
   79, 48101.12, 608.875000, 197.241992
   79, 57202.17, 724.078125, 197.517969
   79, 68025.17, 861.078125, 197.250684
   79, 80896.00, 1024.000000, 197.647754
   79, 96202.25, 1217.750000, 197.427051
   79, 114404.34, 1448.156250, 197.627539
   79, 136050.34, 1722.156250, 197.479102
   79, 161792.00, 2048.000000, 197.629785
   79, 192404.50, 2435.500000, 197.395801
   79, 228808.69, 2896.312500, 197.374121
   79, 272100.69, 3444.312500, 197.601172
   79, 323584.00, 4096.000000, 197.689746
   79, 384808.38, 4870.992188, 197.158984
   79, 457616.76, 5792.617188, 197.634180
   79, 544201.38, 6888.625000, 197.556250
   79, 647168.00, 8192.000000, 197.664648
   79, 769616.77, 9741.984375, 197.263379
   79, 915233.52, 11585.234375, 197.470215
   79, 1088402.75, 13777.250000, 197.557520
   79, 1294336.00, 16384.000000, 197.681641
   79, 1539233.53, 19483.968750, 197.270508
   79, 1830467.65, 23170.476562, 197.801855
   79, -2017499.12, 27554.492188, OOM.
   79, -1605632.00, 32768.000000, OOM.
   79, -1115836.94, 38967.937500, OOM.
   79, -533368.70, 46340.953125, OOM.
   79, 159305.77, 55108.984375, OOM.
   80,    0.62, 0.007812, 186.709375
   80,    0.62, 0.007812, 186.872266
   80,    0.62, 0.007812, 186.704297
   80,    1.25, 0.015625, 186.435254
   80,    1.25, 0.015625, 186.270801
   80,    1.25, 0.015625, 186.427734
   80,    1.88, 0.023438, 186.373633
   80,    1.88, 0.023438, 186.562988
   80,    2.50, 0.031250, 186.514746
   80,    3.12, 0.039062, 186.724707
   80,    3.75, 0.046875, 186.378809
   80,    4.38, 0.054688, 186.687109
   80,    5.00, 0.062500, 186.447266
   80,    6.25, 0.078125, 186.734375
   80,    6.88, 0.085938, 186.475293
   80,    8.12, 0.101562, 186.773340
   80,   10.00, 0.125000, 186.496191
   80,   11.88, 0.148438, 186.672363
   80,   14.38, 0.179688, 186.490527
   80,   16.88, 0.210938, 186.738281
   80,   20.00, 0.250000, 186.493750
   80,   23.75, 0.296875, 186.732227
   80,   28.12, 0.351562, 186.549902
   80,   33.75, 0.421875, 186.618262
   80,   40.00, 0.500000, 186.495898
   80,   47.50, 0.593750, 186.721875
   80,   56.88, 0.710938, 186.582910
   80,   67.50, 0.843750, 186.665430
   80,   80.00, 1.000000, 186.506250
   80,   95.00, 1.187500, 186.615625
   80,  113.12, 1.414062, 186.783496
   80,  134.38, 1.679688, 186.805371
   80,  160.00, 2.000000, 186.530566
   80,  190.00, 2.375000, 186.738184
   80,  226.25, 2.828125, 186.420605
   80,  269.38, 3.367188, 186.775586
   80,  320.00, 4.000000, 186.494824
   80,  380.62, 4.757812, 186.685059
   80,  452.50, 5.656250, 186.256055
   80,  538.12, 6.726562, 186.761426
   80,  640.00, 8.000000, 186.496289
   80,  761.25, 9.515625, 186.592187
   80,  905.00, 11.312500, 186.373633
   80, 1076.25, 13.453125, 186.898047
   80, 1280.00, 16.000000, 186.471680
   80, 1521.88, 19.023438, 186.667480
   80, 1810.00, 22.625000, 186.559082
   80, 2152.50, 26.906250, 188.997559
   80, 2560.00, 32.000000, 189.254785
   80, 3044.38, 38.054688, 190.123047
   80, 3620.62, 45.257812, 190.414648
   80, 4305.62, 53.820312, 191.301465
   80, 5120.00, 64.000000, 191.983496
   80, 6088.75, 76.109375, 193.139160
   80, 7240.62, 90.507812, 194.331934
   80, 8610.62, 107.632812, 195.874902
   80, 10240.00, 128.000000, 197.461621
   80, 12177.50, 152.218750, 197.708008
   80, 14481.25, 181.015625, 197.454199
   80, 17221.25, 215.265625, 197.458887
   80, 20480.00, 256.000000, 197.441992
   80, 24355.00, 304.437500, 197.610645
   80, 28963.12, 362.039062, 197.555469
   80, 34443.12, 430.539062, 197.399805
   80, 40960.00, 512.000000, 197.432617
   80, 48710.00, 608.875000, 197.429395
   80, 57926.25, 724.078125, 197.335840
   80, 68886.25, 861.078125, 197.438867
   80, 81920.00, 1024.000000, 197.446973
   80, 97420.00, 1217.750000, 197.689258
   80, 115852.50, 1448.156250, 197.404492
   80, 137772.50, 1722.156250, 197.731055
   80, 163840.00, 2048.000000, 197.450488
   80, 194840.00, 2435.500000, 197.608398
   80, 231705.00, 2896.312500, 197.237891
   80, 275545.00, 3444.312500, 197.784961
   80, 327680.00, 4096.000000, 197.427539
   80, 389679.38, 4870.992188, 197.369043
   80, 463409.38, 5792.617188, 197.443457
   80, 551090.00, 6888.625000, 197.766895
   80, 655360.00, 8192.000000, 197.448047
   80, 779358.75, 9741.984375, 197.471484
   80, 926818.75, 11585.234375, 197.271973
   80, 1102180.00, 13777.250000, 197.770703
   80, 1310720.00, 16384.000000, 197.459668
   80, 1558717.50, 19483.968750, 197.475293
   80, 1853638.12, 23170.476562, 197.623828
   80, -1989944.62, 27554.492188, OOM.
   80, -1572864.00, 32768.000000, OOM.
   80, -1076869.00, 38967.937500, OOM.
   80, -487027.75, 46340.953125, OOM.
   80, 214414.75, 55108.984375, OOM.
   81,    0.63, 0.007812, 186.864355
   81,    0.63, 0.007812, 186.650781
   81,    0.63, 0.007812, 186.891699
   81,    1.27, 0.015625, 186.263672
   81,    1.27, 0.015625, 186.493262
   81,    1.27, 0.015625, 186.242676
   81,    1.90, 0.023438, 186.583691
   81,    1.90, 0.023438, 186.366211
   81,    2.53, 0.031250, 186.684375
   81,    3.16, 0.039062, 186.492773
   81,    3.80, 0.046875, 186.567578
   81,    4.43, 0.054688, 186.480469
   81,    5.06, 0.062500, 186.695996
   81,    6.33, 0.078125, 186.481543
   81,    6.96, 0.085938, 186.677051
   81,    8.23, 0.101562, 186.584375
   81,   10.12, 0.125000, 186.701562
   81,   12.02, 0.148438, 186.494336
   81,   14.55, 0.179688, 186.731348
   81,   17.09, 0.210938, 186.529883
   81,   20.25, 0.250000, 186.686230
   81,   24.05, 0.296875, 186.545605
   81,   28.48, 0.351562, 186.772754
   81,   34.17, 0.421875, 186.399902
   81,   40.50, 0.500000, 186.677051
   81,   48.09, 0.593750, 186.542773
   81,   57.59, 0.710938, 186.733789
   81,   68.34, 0.843750, 186.470313
   81,   81.00, 1.000000, 186.696387
   81,   96.19, 1.187500, 186.422559
   81,  114.54, 1.414062, 186.965137
   81,  136.05, 1.679688, 186.603711
   81,  162.00, 2.000000, 186.698535
   81,  192.38, 2.375000, 186.518359
   81,  229.08, 2.828125, 186.606934
   81,  272.74, 3.367188, 186.533594
   81,  324.00, 4.000000, 186.670898
   81,  385.38, 4.757812, 186.406250
   81,  458.16, 5.656250, 186.413184
   81,  544.85, 6.726562, 186.481738
   81,  648.00, 8.000000, 186.675586
   81,  770.77, 9.515625, 186.363672
   81,  916.31, 11.312500, 186.521387
   81, 1089.70, 13.453125, 186.664062
   81, 1296.00, 16.000000, 186.706152
   81, 1540.90, 19.023438, 186.425293
   81, 1832.62, 22.625000, 186.749023
   81, 2179.41, 26.906250, 188.752637
   81, 2592.00, 32.000000, 189.537891
   81, 3082.43, 38.054688, 189.915332
   81, 3665.88, 45.257812, 190.658789
   81, 4359.45, 53.820312, 191.090625
